variant_id,orderquantity,unitprice,view,add_to_cart,best_seller_of_month,best_seller_next_month
223,23,8.6,26,24,False,False
237,10,1.26,23,11,False,False
240,23,3.57,33,23,False,False
243,43,19.98,118,48,False,False
247,37,10.89,72,43,False,False
255,41,27.48,99,42,False,False
262,23,145.98,52,26,False,False
263,46,259.71,54,53,False,False
266,21,179.29,41,24,False,False
274,39,17.52,49,39,False,False
275,38,46.89,67,40,False,False
291,11,218.75,26,13,False,False
293,4,348.21,7,4,False,False
306,46,100.98,79,50,False,False
313,2,9.99,5,2,False,False
323,12,449.99,32,13,False,False
378,33,15.42,63,35,False,False
380,27,105.34,65,31,False,False
390,6,9.11,9,7,False,False
400,11,2.08,17,12,False,False
404,25,105.29,44,27,False,False
414,58,10.64,112,60,True,False
418,16,4.86,25,18,False,False
419,31,15.31,71,35,False,False
434,25,7.38,51,29,False,False
442,21,194.3,57,22,False,False
446,24,119.99,28,24,False,False
454,22,4.06,49,24,False,False
462,1,25.38,3,1,False,False
476,33,20.95,96,34,False,False
489,18,1270.99,25,19,False,False
495,42,193.17,87,50,False,False
499,50,161.55,67,60,True,False
501,40,8.04,112,46,False,False
502,16,33.89,39,18,False,False
503,18,9.71,50,20,False,False
505,17,10.98,39,18,False,False
508,30,3.98,30,33,False,False
512,50,6.64,121,58,True,False
529,10,15.01,22,10,False,False
532,24,315.98,36,24,False,False
535,14,8.85,21,15,False,False
550,7,284.98,13,7,False,False
556,7,180.98,16,7,False,False
569,35,100.97,77,37,False,False
577,26,11.7,52,29,False,False
578,8,256.99,12,9,False,False
597,3,14.42,3,3,False,False
602,36,280.98,89,41,False,False
615,41,120.98,86,44,False,False
618,10,70.98,30,10,False,False
625,47,31.76,96,52,False,False
636,14,363.25,41,15,False,False
642,42,51.75,53,46,False,False
643,14,63.94,30,14,False,False
656,50,304.99,94,51,True,False
665,7,7.28,20,7,False,False
682,11,7.98,21,12,False,False
689,17,70.89,31,17,False,False
694,49,177.98,147,55,False,False
697,22,73.98,50,25,False,False
698,16,40.48,28,17,False,False
724,81,30.98,181,88,True,False
729,41,209.84,105,49,False,False
733,42,10.98,63,49,False,False
763,14,39.98,33,14,False,False
772,28,1.68,44,33,False,False
775,47,1.76,81,53,False,False
779,47,2.78,122,56,False,False
788,30,2.78,82,32,False,False
791,10,3.28,12,10,False,False
792,48,2.94,141,53,False,False
814,60,130.98,99,63,True,False
816,23,200.98,29,26,False,False
822,1,130.98,1,1,False,False
825,15,350.98,22,18,False,False
855,4,4.71,12,4,False,False
857,3,999.99,4,3,False,False
866,40,2.78,56,48,False,False
885,22,17.07,46,24,False,False
910,28,349.45,56,29,False,False
911,39,2.84,89,41,False,False
913,8,65.99,17,9,False,False
964,34,64.65,60,40,False,False
971,17,7.78,20,19,False,False
972,50,9.78,54,55,True,False
977,50,10.48,75,54,True,False
988,20,6.47,53,21,False,False
989,11,7.96,14,11,False,True
996,21,7.89,27,25,False,False
1001,49,65.99,55,51,False,False
1005,23,125.99,52,25,False,False
1013,35,4.24,47,41,False,False
1020,21,65.99,60,23,False,False
1042,48,45.98,100,48,False,False
1054,13,20.98,23,13,False,False
1060,23,125.99,27,25,False,False
1074,32,49.99,89,32,False,False
1079,14,5.98,17,14,False,False
1081,31,65.99,84,36,False,False
1098,76,8.37,81,77,True,False
1125,13,4.76,30,14,False,False
1126,29,11.29,71,32,False,False
1138,39,6.48,88,42,False,False
1148,50,6.48,79,59,True,False
1149,28,35.44,82,28,False,False
1158,39,4.98,83,39,False,False
1163,3,5.28,6,3,False,False
1165,44,5.98,80,44,False,False
1167,14,35.44,22,15,False,False
1172,33,48.04,34,38,False,False
1175,73,55.48,154,74,True,False
1188,15,5.78,39,17,False,False
1192,59,22.84,119,60,True,False
1217,80,6.48,202,85,True,False
1232,3,6.48,3,3,False,False
1233,43,6.48,93,49,False,False
1244,60,6.48,83,64,True,False
7,27,4.84,40,32,False,False
19,48,200.99,103,48,False,False
25,9,65.99,10,10,False,False
31,4,205.99,6,4,False,False
39,41,136.98,76,48,False,False
40,38,3.98,56,44,False,False
41,29,200.99,86,33,False,False
52,31,65.99,83,36,False,False
57,33,205.99,89,34,False,False
60,31,115.99,76,34,False,False
68,72,115.99,94,86,True,False
70,8,195.99,24,8,False,False
83,3,85.99,6,3,False,False
85,7,35.99,19,8,False,False
107,25,7.45,50,30,False,False
113,5,3.81,15,6,False,False
127,45,12.98,107,45,False,False
136,41,6.98,85,46,False,False
151,16,17.15,24,18,False,False
159,23,15.23,41,27,False,False
161,37,5.18,88,41,False,False
167,28,260.98,58,31,False,False
172,47,30.53,129,47,False,False
176,39,6.3,83,46,False,False
177,45,3.08,72,50,False,False
195,21,4.91,40,22,False,False
196,34,6.3,90,40,False,False
199,26,2.88,74,28,False,False
202,11,3.15,21,11,False,False
204,32,3.89,59,34,False,False
222,8,14.28,13,9,False,False
240,26,3.57,46,26,False,False
247,9,10.89,27,10,False,False
254,40,42.98,97,44,False,False
258,34,7.99,56,36,False,False
265,5,146.34,9,6,False,False
266,45,179.29,69,46,False,False
268,19,1.48,45,19,False,False
269,50,5.74,82,52,False,False
270,8,29.17,13,8,False,False
283,47,22.01,116,53,False,False
290,16,30.98,23,18,False,False
291,2,218.75,6,2,False,False
293,6,348.21,13,6,False,False
304,8,150.98,10,9,False,False
305,32,100.98,47,34,False,False
306,24,100.98,39,24,False,False
310,41,155.99,113,45,False,True
322,38,599.99,82,41,False,False
323,40,449.99,81,42,False,False
324,35,120.97,75,36,False,False
325,1,3499.99,1,1,False,False
331,28,80.98,31,28,False,False
338,12,236.97,14,13,False,False
342,63,14.2,180,65,True,False
360,20,26.48,29,23,False,False
399,41,4.0,56,41,False,False
401,60,165.2,175,61,True,False
404,39,105.29,70,45,False,False
412,43,6.24,57,47,False,False
423,15,1.74,16,15,False,False
426,30,3.34,59,35,False,False
451,49,270.97,67,54,False,False
455,20,49.43,53,23,False,False
458,1,50.98,3,1,False,False
470,40,30.73,110,47,False,False
476,22,20.95,63,24,False,True
478,23,5.81,23,25,False,False
489,6,1270.99,13,6,False,False
499,18,161.55,51,20,False,False
502,20,33.89,58,23,False,False
505,42,10.98,58,44,False,False
516,31,525.98,88,31,False,False
523,8,8.88,9,9,False,False
528,23,15.99,40,24,False,True
536,21,6.28,31,25,False,False
537,71,24.92,197,85,True,False
545,45,99.23,103,53,False,False
557,59,122.99,145,70,True,False
565,40,500.98,119,45,False,False
583,42,119.99,47,47,False,False
585,35,808.49,77,40,False,False
593,47,21.66,122,52,False,False
595,42,21.78,110,43,False,False
602,19,280.98,44,19,False,False
609,14,290.98,30,16,False,False
632,58,4.48,64,58,True,False
636,23,363.25,40,23,False,False
641,32,46.94,43,36,False,False
655,1,1889.99,1,1,False,False
660,31,39.06,86,37,False,False
667,31,15.98,64,33,False,False
670,37,7.37,70,39,False,False
673,35,5.02,80,38,False,False
695,10,207.48,27,10,False,False
701,24,110.99,52,26,False,False
704,50,24.95,105,55,True,False
707,37,71.37,92,38,False,False
712,4,2036.48,6,4,False,False
715,5,90.97,11,5,False,False
721,12,100.98,26,14,False,False
737,12,5.08,18,14,False,False
744,9,17.48,10,10,False,False
748,49,15.28,110,52,False,False
749,65,28.48,83,73,True,False
751,33,43.98,37,35,False,False
760,45,65.99,47,54,False,False
776,28,5.84,71,32,False,False
779,32,2.78,92,32,False,False
782,35,1.68,86,35,False,False
796,31,2.94,80,37,False,False
797,24,2.88,38,26,False,False
801,10,60.98,13,11,False,False
813,8,137.48,14,9,False,False
824,33,160.98,94,38,False,False
830,5,399.98,6,5,False,False
835,4,3502.14,7,4,False,False
848,8,2.16,23,8,False,False
849,38,9.93,109,42,False,False
871,40,4.91,113,45,False,False
886,21,23.99,21,25,False,False
887,14,15.28,20,15,False,False
891,50,1.76,50,53,False,False
893,50,10.06,76,50,False,False
897,18,16.74,20,21,False,False
899,65,12.53,173,78,True,False
907,31,128.24,54,36,False,False
911,13,2.84,20,13,False,False
922,5,6.68,9,5,False,False
938,12,3.52,32,13,False,False
976,65,11.97,79,71,True,False
978,1,5.58,2,1,False,False
989,50,7.96,52,51,True,False
993,32,5.68,51,34,False,False
997,14,10.14,15,14,False,False
998,85,1.88,239,92,True,False
999,26,125.99,38,30,False,False
1016,31,1.86,58,37,False,False
1017,25,14.98,56,28,False,False
1018,9,30.56,18,10,False,False
1023,8,95.99,14,9,False,False
1027,35,10.01,72,41,False,False
1045,26,15.51,33,31,False,False
1050,4,20.34,7,4,False,False
1055,33,101.41,42,38,False,False
1056,26,279.48,76,30,False,False
1058,18,12.99,49,18,False,False
1061,20,205.99,50,23,False,False
1064,60,60.97,69,61,True,False
1088,45,179.99,133,45,False,False
1093,9,115.79,26,10,False,False
1094,1,29.89,3,1,False,False
1095,42,45.19,104,46,False,False
1103,8,15.04,19,9,False,False
1107,4,6.75,12,4,False,False
1110,101,7.1,221,112,True,False
1118,61,6.45,133,65,True,False
1141,25,4.98,65,27,False,False
1149,22,35.44,64,22,False,False
1151,14,55.98,21,15,False,False
1184,29,4.98,84,31,False,False
1202,50,5.78,140,55,True,False
1207,24,22.84,71,25,False,False
1211,23,6.68,65,27,False,False
1229,34,6.48,86,40,False,False
1232,34,6.48,83,39,False,False
1236,10,6.48,27,10,False,False
1242,7,6.48,16,7,False,False
1254,47,125.99,108,50,False,False
16,25,20.99,66,28,False,False
17,27,15.99,39,31,False,False
20,15,175.99,35,18,False,True
25,31,65.99,34,34,False,False
27,27,115.99,36,32,False,False
32,31,65.99,34,32,False,False
33,46,85.99,116,54,False,False
42,34,175.99,52,35,False,False
43,48,65.99,119,53,False,False
49,17,95.99,27,19,False,False
64,18,8.33,19,20,False,False
71,45,4.13,88,46,False,False
73,3,80.48,3,3,False,False
76,12,15.99,26,13,False,False
80,21,20.99,47,24,False,False
83,35,85.99,53,42,False,False
86,35,55.99,81,39,False,False
89,1,55.99,3,1,False,False
93,38,85.99,76,39,False,False
94,43,35.99,81,46,False,False
96,50,20.99,59,50,True,False
124,9,15.73,20,10,False,False
133,46,5.68,101,52,False,False
157,73,4.48,210,73,True,False
161,33,5.18,39,35,False,False
167,31,260.98,48,35,False,False
177,24,3.08,64,28,False,False
183,32,4.13,54,36,False,False
186,27,2.61,58,29,False,False
189,12,2.89,36,13,False,False
195,20,4.91,20,23,False,False
203,7,58.1,9,8,False,False
209,16,22.38,18,17,False,False
216,27,3.38,72,29,False,False
227,13,41.94,35,15,False,False
229,42,4.98,109,49,False,False
235,39,25.99,55,43,False,False
236,10,146.05,13,10,False,False
247,37,10.89,45,44,False,False
254,42,42.98,92,45,False,False
260,17,124.49,24,17,False,False
269,3,5.74,5,3,False,False
283,15,22.01,24,16,False,False
290,8,30.98,20,9,False,False
291,19,218.75,52,20,False,False
294,44,400.98,84,50,False,False
295,4,376.13,5,4,False,False
297,22,1.98,34,24,False,False
300,26,424.21,64,28,False,False
309,64,6.37,102,69,True,False
310,50,155.99,60,57,True,False
342,9,14.2,15,9,False,False
344,26,37.76,46,27,False,False
356,49,12.58,49,52,True,False
362,48,9.48,95,52,False,False
372,5,47.98,14,5,False,False
386,2,415.88,3,2,False,False
387,19,54.1,43,20,False,False
391,46,36.55,56,48,False,False
398,23,55.48,40,23,False,False
400,16,2.08,47,18,False,False
415,33,9.65,71,37,False,False
423,36,1.74,43,42,False,False
428,55,6.28,146,60,True,False
436,10,15.14,14,12,False,False
439,24,13.4,31,24,False,False
454,35,4.06,73,41,False,False
457,40,4.37,42,47,False,False
463,2,19.23,6,2,False,False
476,64,20.95,107,71,True,False
480,35,34.98,55,35,False,False
496,5,95.43,13,6,False,False
504,16,17.24,17,19,False,False
515,5,420.98,11,5,False,False
522,25,10.98,75,30,False,False
528,50,15.99,116,57,True,False
550,5,284.98,15,6,False,False
558,50,150.89,59,51,True,False
561,43,89.99,124,47,False,False
562,1,300.98,1,1,False,False
576,3,15.7,7,3,False,False
583,47,119.99,109,47,False,False
584,63,8.5,119,67,True,False
589,24,200.97,38,26,False,False
597,44,14.42,77,47,False,False
598,44,14.81,114,44,False,False
603,97,209.37,267,113,True,False
611,44,296.18,83,47,False,False
615,5,120.98,6,6,False,False
616,1,226.67,3,1,False,False
638,30,178.47,62,34,False,False
653,31,11.5,33,37,False,False
658,47,52.4,140,52,False,False
659,6,3.98,17,6,False,False
662,12,150.98,19,14,False,False
669,14,5.98,42,16,False,False
674,50,60.98,144,50,True,False
675,16,35.41,31,16,False,False
691,41,20.48,89,47,False,False
697,43,73.98,88,44,False,False
700,43,2.08,110,51,False,False
712,14,2036.48,20,14,False,False
714,31,90.97,31,33,False,False
723,34,80.98,50,37,False,False
729,20,209.84,46,22,False,False
741,31,4.89,85,35,False,False
743,15,16.48,36,18,False,False
745,42,12.97,116,43,False,False
750,29,31.78,56,33,False,False
768,15,34.76,44,17,False,False
771,48,1.82,131,53,False,False
773,27,11.55,50,32,False,False
782,49,1.68,108,52,False,False
802,17,70.98,29,19,False,False
808,18,53.98,19,19,False,False
823,43,180.98,50,49,False,False
824,1,160.98,2,1,False,False
827,33,100.89,43,35,False,False
835,1,3502.14,1,1,False,False
847,2,11.58,3,2,False,False
850,6,5.98,13,7,False,False
866,6,2.78,12,7,False,False
890,27,7.64,59,30,False,False
893,12,10.06,15,13,False,False
895,17,880.98,17,19,False,False
917,46,70.98,93,51,False,False
935,44,7.64,91,49,False,False
936,26,7.31,50,26,False,False
940,17,3.14,17,17,False,False
945,41,549.99,64,41,False,False
949,16,11.35,44,18,False,False
953,3,37.94,4,3,False,False
959,46,28.99,61,47,False,False
964,8,64.65,19,8,False,False
966,50,10.31,111,60,True,False
970,25,16.98,47,28,False,False
977,42,10.48,85,46,False,False
983,38,4.98,97,43,False,False
1016,26,1.86,47,31,False,False
1021,12,195.99,18,12,False,False
1023,15,95.99,45,18,False,False
1035,16,65.99,36,17,False,False
1044,47,107.53,93,54,False,False
1051,47,225.02,71,54,False,False
1052,43,48.91,45,43,False,False
1053,52,20.98,112,55,True,False
1058,3,12.99,4,3,False,False
1067,26,6.7,56,28,False,False
1068,14,60.98,26,15,False,False
1076,24,10.52,72,24,False,False
1085,38,205.99,86,43,False,False
1097,11,5.98,23,12,False,False
1102,47,40.99,101,54,False,False
1106,7,5.44,8,7,False,False
1124,1,9.68,3,1,False,False
1137,81,40.99,89,90,True,False
1138,19,6.48,24,19,False,False
1141,23,4.98,36,27,False,False
1145,11,4.98,17,12,False,False
1146,32,5.98,52,35,False,False
1157,30,5.98,49,34,False,False
1159,50,6.68,124,56,True,False
1166,32,6.48,33,34,False,False
1172,7,48.04,8,8,False,False
1173,40,47.9,90,45,False,False
1202,43,5.78,88,47,False,False
1208,10,5.98,27,10,False,False
1210,26,6.48,42,29,False,False
1213,15,4.98,28,18,False,False
1219,9,6.48,9,10,False,False
1224,41,6.48,116,47,False,False
1235,34,6.48,80,40,False,False
1255,64,125.99,163,75,True,False
1258,48,65.99,112,52,False,False
4,8,7.64,8,8,False,False
13,36,2.6,102,40,False,False
14,11,19.98,11,13,False,False
20,50,175.99,131,55,True,False
30,48,155.99,137,49,False,False
37,55,5.4,121,64,True,False
53,14,115.99,21,16,False,False
61,36,195.99,51,37,False,False
62,5,140.99,9,5,False,False
63,17,39.48,18,19,False,False
67,50,65.99,59,56,True,False
69,2,13.79,2,2,False,False
81,2,35.99,5,2,False,False
84,39,20.99,64,46,False,False
93,43,85.99,104,50,False,False
98,4,85.99,10,4,False,False
104,7,14.56,10,8,False,False
122,75,3.29,89,82,True,False
124,10,15.73,12,11,False,False
126,16,5.74,28,19,False,False
127,40,12.98,114,47,False,False
141,35,5.68,90,36,False,False
145,11,3.95,28,11,False,False
160,76,7.3,127,89,True,False
175,1,2.61,3,1,False,False
177,41,3.08,65,42,False,False
181,42,3.69,43,50,False,False
185,20,4.91,49,24,False,False
189,48,2.89,50,53,False,False
195,19,4.91,36,19,False,False
199,23,2.88,61,25,False,False
204,2,3.89,2,2,False,False
210,61,5.98,117,69,True,False
228,29,40.98,40,30,False,False
229,6,4.98,17,7,False,False
232,10,4.18,20,12,False,False
244,9,17.98,14,9,False,False
258,90,7.99,114,90,True,False
260,47,124.49,119,54,False,False
275,37,46.89,100,43,False,False
280,30,43.98,40,33,False,False
284,47,21.38,115,49,False,False
294,4,400.98,6,4,False,False
295,39,376.13,53,40,False,False
298,11,299.99,24,11,False,False
299,27,16.98,76,30,False,False
303,10,140.98,26,12,False,False
312,35,120.97,72,37,False,False
327,46,3.36,67,55,False,False
331,4,80.98,10,4,False,False
350,40,10.9,86,42,False,False
365,46,13.73,115,54,False,False
382,49,41.32,117,58,False,False
401,6,165.2,18,6,False,False
403,45,54.2,110,53,False,False
407,8,55.5,22,8,False,False
408,43,90.98,83,51,False,False
411,6,40.89,7,7,False,False
422,51,39.98,102,51,True,False
424,32,6.98,43,37,False,False
429,4,6.28,9,4,False,False
431,27,8.75,65,32,False,False
434,6,7.38,15,6,False,False
436,37,15.14,68,41,False,False
452,33,535.64,64,33,False,False
460,33,60.98,82,39,False,False
466,21,22.23,29,21,False,False
470,65,30.73,112,65,True,False
483,29,20.27,32,29,False,False
488,50,387.99,74,54,True,False
492,17,111.03,23,20,False,False
520,28,896.99,46,29,False,False
526,17,7.38,36,19,False,False
543,7,31.74,21,7,False,False
544,22,14.98,65,26,False,False
545,2,99.23,5,2,False,False
557,43,122.99,93,45,False,False
589,16,200.97,43,19,False,False
594,28,19.9,55,32,False,False
608,31,355.98,79,31,False,False
611,19,296.18,49,19,False,False
613,10,243.98,30,10,False,False
631,12,7.77,12,14,False,False
634,5,3.95,10,6,False,False
636,2,363.25,3,2,False,False
638,48,178.47,116,56,False,False
657,37,367.99,95,44,False,False
663,10,8.46,29,11,False,False
671,59,4.98,141,63,True,False
678,53,8.12,131,55,True,False
687,6,45.99,18,7,False,False
703,6,154.13,14,6,False,False
708,38,142.86,76,39,False,True
710,43,2.66,117,45,False,False
716,41,218.08,43,42,False,False
717,26,33.98,73,30,False,False
718,10,28.53,19,11,False,True
725,27,9.85,33,31,False,False
732,16,4.82,26,19,False,False
733,49,10.98,143,56,False,False
740,34,7.59,37,40,False,False
746,32,6.74,62,38,False,False
764,60,50.98,143,71,True,False
773,31,11.55,70,33,False,False
